species,larval,postlarval,juvenile-adult
other_pen,0.262417606,0.273503938,0.327162457
other_pen,0.298477408,0.176581021,0.353982604
other_pen,0.418040787,0.337524772,0.234426459
other_pen,0.292579594,0.23760757,0.363017941
other_pen,0.46924276,0.257523657,0.273901034
other_pen,0.354074668,0.281616271,0.305589859
other_pen,0.326998756,0.12437139,0.293527326
other_pen,0.441284909,0.168264777,0.175698333
other_pen,0.266592796,0.096733009,0.401537211
other_pen,0.428104982,0.167708211,0.251836834
other_pen,0.449563232,0.27043906,0.234303972
other_pen,0.391509937,0.180394392,0.314727324
other_pen,0.383259275,0.081919281,0.319542838
other_pen,0.283055346,0.08784802,0.351150031
other_pen,0.199257888,0.229832597,0.161971207
other_pen,0.42915661,0.139641037,0.293219179
other_pen,0.384872772,0.165345657,0.352913293
other_pen,0.364008074,0.137029577,0.320072119
other_pen,0.326073848,0.206310513,0.266701395
other_pen,0.280454041,0.140747853,0.289872903
other_pen,0.323605185,0.187511696,0.242272415
other_pen,0.321137327,0.120589176,0.292333228
other_pen,0.340544115,0.062524524,0.264770523
other_pen,0.404859509,0.199700926,0.298215057
other_pen,0.262174335,0.117568827,0.355327258
other_pen,0.377909068,0.21400599,0.378078837
other_pen,0.370477514,0.449573399,0.40071078
other_pen,0.321644625,0.213761325,0.231416132
other_pen,0.291953063,0.335031785,0.173583664
other_pen,0.201087289,0.305400256,0.29943194
other_pen,0.503754813,0.123705572,0.391434033
other_pen,0.147585916,0.238936505,0.221459812
other_pen,0.317936988,0.224122628,0.425958709
other_pen,0.313510871,0.222916642,0.227703296
other_pen,0.341673609,0.388298265,0.211364259
other_pen,0.248160379,0.169244502,0.179563643
other_pen,0.227299107,0.180184123,0.167729659
other_pen,0.290031937,0.386751008,0.329648488
other_pen,0.277063396,0.208044149,0.325923523
other_pen,0.25411142,0.129688558,0.522142928
other_pen,0.439119668,0.158866873,0.320849978
other_pen,0.291334572,0.121218286,0.275605146
other_pen,0.351152678,0.235336199,0.275230855
other_pen,0.364321827,0.147855042,0.271672233
other_pen,0.255640512,0.185390399,0.258325863
other_pen,0.277938674,0.306439834,0.202545686
other_pen,0.43920288,0.169324153,0.456297393
other_pen,0.472971089,0.16702175,0.284466319
other_pen,0.315671333,0.100105569,0.35804093
other_pen,0.282950988,0.125675043,0.276445768
other_pen,0.357856915,0.128270545,0.252736073
other_pen,0.325136419,0.113197297,0.279612999
other_pen,0.188083403,0.098227372,0.166387522
other_pen,0.291635066,0.151007064,0.254942864
other_pen,0.193504683,0.085012683,0.364017837
other_pen,0.230385614,0.194081116,0.296638358
other_pen,0.476869762,0.153074423,0.438574942
other_pen,0.272333998,0.266900832,0.255645376
other_pen,0.450948278,0.113787882,0.359085958
other_pen,0.317632899,0.234593447,0.353159355
other_pen,0.206366429,0.231682353,0.318236523
other_pen,0.308712605,0.113796105,0.169424286
other_pen,0.30246694,0.116173515,0.336199496
other_pen,0.413526044,0.231778492,0.250106253
other_pen,0.224254943,0.14440495,0.248823335
other_pen,0.279547099,0.170583376,0.231922914
other_pen,0.368405447,0.205902889,0.280412795
other_pen,0.49392831,0.228681222,0.264943448
other_pen,0.338047181,0.219719943,0.312855152
other_pen,0.236973669,0.124365632,0.329276982
other_pen,0.353898191,0.131342384,0.235809032
other_pen,0.196337273,0.098334109,0.31845319
other_pen,0.164750998,0.162421969,0.236873017
other_pen,0.286668781,0.138482296,0.232864496
other_pen,0.421959081,0.19787498,0.365439554
other_pen,0.403993529,0.118993272,0.296714373
other_pen,0.242498142,0.147654396,0.232037901
other_pen,0.503753768,0.235087579,0.283734491
other_pen,0.508721974,0.17178741,0.23664613
other_pen,0.373985859,0.127261252,0.327648138
other_pen,0.251709848,0.175267027,0.134900627
other_pen,0.278106351,0.187626897,0.264380143
other_pen,0.332000596,0.257536823,0.251728122
other_pen,0.244580736,0.107405878,0.269493571
other_pen,0.500742852,0.179395005,0.252465575
other_pen,0.280345589,0.2081938,0.319678006
other_pen,0.26244262,0.315279431,0.468633396
other_pen,0.328533819,0.214820405,0.231524034
other_pen,0.482519559,0.189545855,0.249997792
other_pen,0.206387845,0.242455427,0.275602435
other_pen,0.317492581,0.329462743,0.185849751
other_pen,0.331431811,0.303768064,0.371866326
other_pen,0.223257037,0.1476673,0.255596193
other_pen,0.508278165,0.179746569,0.251388262
other_pen,0.324766502,0.106828469,0.347564698
other_pen,0.330976421,0.235317935,0.206779952
other_pen,0.262729726,0.347977815,0.227121332
other_pen,0.211819402,0.236723656,0.292650466
other_pen,0.445956107,0.191169869,0.210241575
other_pen,0.509579094,0.153294648,0.390593369
other_pen,0.40668617,0.131381762,0.33039211
other_pen,0.475898996,0.161823829,0.256196897
other_pen,0.28869332,0.204147466,0.280965842
other_pen,0.271410257,0.149234385,0.243389198
other_pen,0.355403197,0.204659105,0.18990629
other_pen,0.493649364,0.098575035,0.267618947
other_pen,0.331279915,0.163736016,0.276225165
other_pen,0.302514843,0.274545724,0.246049323
other_pen,0.430280589,0.261831372,0.24710636
other_pen,0.288195266,0.20948248,0.204990884
other_pen,0.296086079,0.285670994,0.272082687
other_pen,0.289187652,0.309986469,0.432540926
other_pen,0.439205905,0.156840589,0.221054864
other_pen,0.338401053,0.162410151,0.352677362
other_pen,0.297682737,0.232700251,0.294539763
other_pen,0.172814252,0.252167496,0.276276068
other_pen,0.374858658,0.082352281,0.397474113
other_pen,0.29697104,0.188944255,0.24915693
other_pen,0.316158986,0.137331168,0.282890341
other_pen,0.302822986,0.232405351,0.315859027
other_pen,0.313078806,0.3391993,0.229474171
other_pen,0.459772031,0.285432179,0.210480826
other_pen,0.249946872,0.158954953,0.343478512
other_pen,0.348102145,0.135779162,0.283396402
other_pen,0.159227496,0.223428216,0.272652785
other_pen,0.37038697,0.157924641,0.199651275
other_pen,0.344375089,0.216540048,0.374578224
other_pen,0.20825947,0.120720957,0.206913542
other_pen,0.27672528,0.283918197,0.355608572
other_pen,0.303843139,0.095775954,0.33826071
other_pen,0.490631962,0.246147669,0.243886135
other_pen,0.287118694,0.119148262,0.304840963
other_pen,0.395358233,0.188748708,0.366482134
other_pen,0.516365069,0.204810711,0.34732622
other_pen,0.380743038,0.16732004,0.297317013
other_pen,0.349310454,0.143806591,0.200998922
other_pen,0.324991349,0.147753535,0.325890753
other_pen,0.459854096,0.228888235,0.316175444
other_pen,0.182651726,0.328410238,0.248326922
other_pen,0.240645857,0.174717486,0.342009204
other_pen,0.240643962,0.189282644,0.220308982
other_pen,0.248013602,0.192389568,0.223530142
other_pen,0.473924631,0.29861978,0.367210278
other_pen,0.33886733,0.184644134,0.389760523
other_pen,0.265425832,0.181195882,0.191758846
other_pen,0.569627251,0.221424654,0.334594338
other_pen,0.271737688,0.215045788,0.291981755
other_pen,0.4247883,0.151982995,0.264039605
other_pen,0.210894529,0.101085628,0.251649173
other_pen,0.337425999,0.074437698,0.346687751
other_pen,0.217626854,0.211827851,0.252778881
other_pen,0.556578467,0.166649589,0.276892833
other_pen,0.235191751,0.213384801,0.257498661
other_pen,0.162647668,0.162258487,0.336007229
other_pen,0.338366193,0.168479122,0.388396294
other_pen,0.302325571,0.119754501,0.233469921
other_pen,0.150667496,0.20868694,0.233798226
other_pen,0.340426712,0.142705845,0.192808561
other_pen,0.263867928,0.162771982,0.369424129
other_pen,0.314411243,0.160577589,0.330204875
other_pen,0.307656266,0.283241067,0.294420329
other_pen,0.532266915,0.265276776,0.336437464
other_pen,0.448669693,0.202217281,0.146085415
other_pen,0.487082841,0.244982631,0.221003867
other_pen,0.297481003,0.241272687,0.307393728
other_pen,0.269653493,0.283722701,0.281672358
other_pen,0.3313334,0.097776414,0.314949349
other_pen,0.264578344,0.17609901,0.299121076
other_pen,0.417621636,0.19875035,0.230392585
other_pen,0.399222934,0.148576648,0.326585901
other_pen,0.398340407,0.135783828,0.396680616
other_pen,0.343264348,0.179259633,0.212888808
other_pen,0.415033632,0.259518838,0.228665709
other_pen,0.374318389,0.106675384,0.203758055
other_pen,0.219476346,0.178096915,0.253759029
other_pen,0.332477776,0.217365116,0.258422788
other_pen,0.378378819,0.236715096,0.337900403
other_pen,0.505254926,0.27745713,0.369022347
other_pen,0.204816275,0.154648801,0.228448172
other_pen,0.381287018,0.190960006,0.207858958
other_pen,0.248381408,0.110216503,0.30734853
other_pen,0.208097094,0.235053674,0.333202644
other_pen,0.196004767,0.231929731,0.266582419
other_pen,0.257064001,0.131041423,0.304662181
other_pen,0.378039173,0.196545061,0.238893181
other_pen,0.414187429,0.15975082,0.368112046
other_pen,0.36933397,0.080648897,0.26007829
other_pen,0.350752746,0.112988876,0.24699206
other_pen,0.284302095,0.404931414,0.292429375
other_pen,0.309189063,0.250786767,0.298546358
other_pen,0.395895555,0.123996769,0.248659818
other_pen,0.337380718,0.139940027,0.294087236
other_pen,0.427020633,0.205822467,0.232549068
other_pen,0.409506258,0.129542691,0.286066209
other_pen,0.219316895,0.241405392,0.328059206
other_pen,0.397367831,0.216507667,0.251179624
other_pen,0.469397319,0.149580824,0.286527453
other_pen,0.306291047,0.344862155,0.254455717
other_pen,0.511252158,0.090761251,0.306037256
other_pen,0.212047934,0.288957756,0.262058107
other_pen,0.439596815,0.391496635,0.263382364
other_pen,0.288449692,0.101708903,0.307179578
other_pen,0.38275132,0.194706296,0.305341947
other_pen,0.301855253,0.228508287,0.202869661
other_pen,0.298649432,0.448570134,0.438123327
other_pen,0.367201821,0.173599621,0.262872163
other_pen,0.242555943,0.150871149,0.221757548
other_pen,0.384009257,0.211341606,0.317091338
other_pen,0.449140434,0.204885742,0.246160258
other_pen,0.259302114,0.118407399,0.33831275
other_pen,0.259405091,0.219118543,0.42928854
other_pen,0.25593928,0.139463957,0.233667047
other_pen,0.359008006,0.20868379,0.320828161
other_pen,0.337616594,0.187719832,0.360727498
other_pen,0.350459512,0.171952985,0.292813257
other_pen,0.439879387,0.16706649,0.30687714
other_pen,0.405203973,0.12118758,0.266709613
other_pen,0.26531737,0.214863682,0.368420867
other_pen,0.296437568,0.188247056,0.246538849
other_pen,0.438836305,0.252700974,0.373809112
other_pen,0.232720352,0.171414431,0.226093255
other_pen,0.415326707,0.190676598,0.223417772
other_pen,0.306921264,0.257495636,0.27043505
other_pen,0.419364044,0.197184506,0.284032587
other_pen,0.407508109,0.318885916,0.241487366
other_pen,0.230097838,0.220750638,0.372727669
other_pen,0.408940387,0.17932276,0.262270583
other_pen,0.573882446,0.260059099,0.264888782
other_pen,0.282143809,0.121008495,0.302687089
other_pen,0.253788172,0.086056921,0.330707314
other_pen,0.452548237,0.213280488,0.216325411
other_pen,0.309658444,0.142660795,0.263382903
other_pen,0.287482781,0.211119192,0.180841751
other_pen,0.382310384,0.147112574,0.273394701
other_pen,0.322224172,0.116490045,0.184330367
other_pen,0.337588949,0.140973359,0.348213834
other_pen,0.324186772,0.147981481,0.325781218
other_pen,0.175433001,0.063467628,0.413985761
other_pen,0.263508552,0.183652624,0.248835667
other_pen,0.286108368,0.128544646,0.277469688
other_pen,0.273370056,0.140905216,0.260454952
other_pen,0.26470056,0.23969358,0.23639296
other_pen,0.34673254,0.21702301,0.281961744
other_pen,0.41917615,0.351113617,0.245476464
other_pen,0.623427407,0.199250691,0.195408702
other_pen,0.269384531,0.147961379,0.327265645
other_pen,0.4279736,0.176492768,0.299409618
other_pen,0.275800519,0.171415604,0.405642012
other_pen,0.198510446,0.257856621,0.264893534
other_pen,0.511258409,0.234245936,0.197278473
other_pen,0.382908248,0.164120037,0.232117706
other_pen,0.2728329,0.149412446,0.141281287
other_pen,0.517697749,0.146265582,0.254054046
other_pen,0.241161816,0.184818108,0.244234755
other_pen,0.52092693,0.322684813,0.372695702
other_pen,0.420409733,0.130160971,0.443978994
other_pen,0.275516392,0.196362043,0.23901712
other_pen,0.159825207,0.193493509,0.28354074
other_pen,0.284017665,0.143540965,0.245517548
other_pen,0.268144999,0.130849153,0.253791349
other_pen,0.415087229,0.113472525,0.340957501
other_pen,0.298645186,0.230729174,0.273057263
other_pen,0.380757697,0.122748815,0.428540067
other_pen,0.461687047,0.152481736,0.279237569
other_pen,0.279692287,0.193416496,0.296122502
other_pen,0.225722548,0.159853215,0.218220493
other_pen,0.395749027,0.139676982,0.22538542
other_pen,0.455292154,0.172809224,0.278164991
other_pen,0.209228222,0.238827206,0.353805525
other_pen,0.351010506,0.18350508,0.337485857
other_pen,0.322252406,0.212438484,0.20413285
other_pen,0.320771929,0.092165933,0.228686225
other_pen,0.298674479,0.133772341,0.225392524
other_pen,0.455083561,0.1494514,0.312852856
other_pen,0.39829876,0.196387627,0.473154242
other_pen,0.456739459,0.239405664,0.323808841
other_pen,0.297524659,0.174187038,0.297401482
other_pen,0.2828057,0.279228525,0.368111587
other_pen,0.260648133,0.236446462,0.195538328
other_pen,0.240042018,0.335019747,0.375910431
other_pen,0.352887525,0.17862086,0.239684836
other_pen,0.353955288,0.246593329,0.257375057
other_pen,0.394535837,0.13895754,0.231404881
other_pen,0.30610826,0.0961396,0.278065501
other_pen,0.304786547,0.43130395,0.287366867
other_pen,0.246224793,0.223552483,0.390659096
other_pen,0.307187329,0.300564938,0.399338963
other_pen,0.49160375,0.249984958,0.206916709
other_pen,0.192997126,0.18141216,0.240438459
other_pen,0.298554922,0.120057421,0.279563378
other_pen,0.131963427,0.178451735,0.222678204
other_pen,0.342763175,0.131273394,0.295336984
other_pen,0.475235683,0.1634701,0.297228362
other_pen,0.324971506,0.088981084,0.245560596
other_pen,0.354349226,0.185106004,0.288365302
other_pen,0.2993181,0.12657834,0.308890143
other_pen,0.252757633,0.15670346,0.277856771
other_pen,0.31380861,0.087995547,0.342042381
other_pen,0.236885271,0.272147353,0.264833319
other_pen,0.226787585,0.212839926,0.23561059
other_pen,0.326896937,0.125524908,0.180566195
other_pen,0.30086798,0.143345048,0.302156639
other_pen,0.282323109,0.135481976,0.278892037
other_pen,0.269235797,0.166979979,0.320932771
other_pen,0.328736462,0.111068086,0.350241395
other_pen,0.280377926,0.295710637,0.337241436
other_pen,0.432184491,0.156337286,0.312382582
other_pen,0.249301296,0.223979381,0.238140728
other_pen,0.469980398,0.204065808,0.217699162
other_pen,0.325065017,0.216924041,0.21384936
other_pen,0.588268717,0.191966161,0.276723706
other_pen,0.418401396,0.128981561,0.265987417
other_pen,0.376344615,0.152470873,0.31451485
other_pen,0.284284795,0.145673172,0.224421183
other_pen,0.253481771,0.243573274,0.234259793
other_pen,0.19207592,0.223672193,0.267981649
other_pen,0.268012526,0.13847673,0.274413042
other_pen,0.439160702,0.128689214,0.24538005
other_pen,0.298639576,0.327393181,0.317587366
other_pen,0.403883654,0.174067182,0.247600589
other_pen,0.320698695,0.11281608,0.330850307
other_pen,0.34543378,0.236206508,0.269652438
other_pen,0.282201919,0.084026418,0.328089956
other_pen,0.282083104,0.149872913,0.247216105
other_pen,0.24373609,0.167930936,0.216374833
other_pen,0.290278452,0.16809611,0.336912527
other_pen,0.40044116,0.155114657,0.47272656
other_pen,0.317267057,0.203057528,0.184375012
other_pen,0.318432801,0.332906525,0.305328984
other_pen,0.282999268,0.267099181,0.203370244
other_pen,0.268510499,0.137605337,0.246523009
other_pen,0.304794236,0.205061133,0.268044948
other_pen,0.313639239,0.2470267,0.269409548
other_pen,0.365453393,0.174041096,0.245455928
other_pen,0.401545337,0.113558013,0.317072046
other_pen,0.360356389,0.132811718,0.318303353
other_pen,0.359456496,0.162490302,0.203759491
other_pen,0.338743882,0.194240173,0.198571457
other_pen,0.252986535,0.217660422,0.276739938
other_pen,0.13972829,0.081076668,0.277808673
other_pen,0.226638879,0.196786045,0.244468407
other_pen,0.183466625,0.153323861,0.34711551
other_pen,0.242165854,0.129244053,0.298185361
other_pen,0.338707713,0.128754509,0.284545447
other_pen,0.456630089,0.103813354,0.245221047
other_pen,0.379379191,0.116603949,0.298090546
other_pen,0.273277725,0.278677005,0.279456994
other_pen,0.317683681,0.122404304,0.316805685
other_pen,0.256688495,0.17377827,0.304045089
other_pen,0.437166543,0.089664739,0.215784123
other_pen,0.466891901,0.167812,0.279742549
other_pen,0.315844493,0.155014672,0.261365581
other_pen,0.464741897,0.108540298,0.293305452
other_pen,0.288394041,0.310789965,0.244250528
other_pen,0.247111476,0.263751187,0.199203995
other_pen,0.26248318,0.248296305,0.223844165
other_pen,0.224215761,0.13018294,0.298116616
other_pen,0.486781239,0.220788375,0.190872965
other_pen,0.289733177,0.272088861,0.169200146
other_pen,0.277262328,0.168847968,0.242456353
other_pen,0.199127136,0.202354942,0.347277777
other_pen,0.16514006,0.201283998,0.283192335
other_pen,0.40624347,0.167735732,0.236096186
other_pen,0.241031028,0.118789135,0.323627769
other_pen,0.215040402,0.224448785,0.330451918
other_pen,0.417761353,0.133212601,0.219097913
other_pen,0.412525326,0.082927341,0.33193471
other_pen,0.308935747,0.158546275,0.186407106
other_pen,0.301762801,0.248600081,0.351782328
other_pen,0.36908095,0.190007708,0.197509101
other_pen,0.220282099,0.314966455,0.265053013
other_pen,0.259395595,0.192509857,0.343745434
other_pen,0.40081021,0.181541498,0.282949509
other_pen,0.385591944,0.233863456,0.263353885
other_pen,0.21655776,0.130560974,0.259258302
other_pen,0.311448084,0.19243411,0.270124513
other_pen,0.299471605,0.157364191,0.331140023
other_pen,0.315615037,0.11879475,0.271795971
other_pen,0.161550138,0.153482088,0.274298581
other_pen,0.207776526,0.077851796,0.404691733
other_pen,0.364437364,0.192434518,0.304857785
other_pen,0.337454608,0.237665676,0.311029127
other_pen,0.302430242,0.177985112,0.225804465
other_pen,0.227642947,0.138175058,0.24220997
other_pen,0.212288547,0.161813711,0.363529288
other_pen,0.237868252,0.239606711,0.350701433
other_pen,0.264605001,0.19614001,0.253797986
other_pen,0.285082859,0.157723187,0.393915983
other_pen,0.334762471,0.129645154,0.316441497
other_pen,0.281170387,0.334466992,0.326483976
other_pen,0.52609011,0.260109416,0.253060769
other_pen,0.236912799,0.101488475,0.304718653
other_pen,0.331372906,0.151817717,0.305899302
other_pen,0.350737362,0.074586899,0.220383016
other_pen,0.183978464,0.13581549,0.243314263
other_pen,0.412543038,0.149030321,0.272856734
other_pen,0.497948663,0.108300302,0.321698503
other_pen,0.391198797,0.152635467,0.195289938
other_pen,0.461342814,0.189000999,0.261152464
other_pen,0.251487702,0.141953054,0.283210725
other_pen,0.330634755,0.117082936,0.322268942
other_pen,0.287428926,0.335444273,0.239370927
other_pen,0.209122428,0.193535663,0.254869226
other_pen,0.285984883,0.250486234,0.207761597
other_pen,0.28010398,0.138717297,0.210603575
other_pen,0.321925143,0.132600154,0.456382141
other_pen,0.170239427,0.229332098,0.239846262
other_pen,0.349380508,0.106508741,0.273809131
other_pen,0.304829348,0.117951583,0.321657038
other_pen,0.269736087,0.188941687,0.424499635
other_pen,0.550418779,0.23764632,0.262293672
other_pen,0.375483716,0.257700965,0.220020266
other_pen,0.267821654,0.225411575,0.242281863
other_pen,0.382468121,0.479048214,0.206485793
other_pen,0.180599034,0.097145991,0.357340593
other_pen,0.33142507,0.204742748,0.351015729
other_pen,0.30723926,0.282488382,0.26704477
other_pen,0.29687597,0.379171846,0.212635698
other_pen,0.580675707,0.202915008,0.404764574
other_pen,0.253300863,0.138986438,0.350900361
other_pen,0.394603347,0.243376468,0.269075178
other_pen,0.297145727,0.112406547,0.235729085
other_pen,0.442389262,0.174121001,0.256722587
other_pen,0.305516156,0.141556155,0.324355572
other_pen,0.374185045,0.132082804,0.237215009
other_pen,0.358586368,0.121025777,0.354030309
other_pen,0.371631399,0.115409577,0.231484962
other_pen,0.638086353,0.267583262,0.291985982
other_pen,0.316165253,0.216100936,0.190404275
other_pen,0.414412996,0.179519418,0.182958018
other_pen,0.234157769,0.144472066,0.295069085
other_pen,0.314851364,0.130754198,0.207853637
other_pen,0.323397682,0.206242701,0.307266281
other_pen,0.298736851,0.1754914,0.225108792
other_pen,0.481644797,0.155257096,0.286847335
other_pen,0.225660762,0.183254376,0.213124005
other_pen,0.298877056,0.102751581,0.325863776
other_pen,0.294834247,0.171983237,0.266314772
other_pen,0.393869971,0.139552786,0.273931611
other_pen,0.224635033,0.270782002,0.309273567
other_pen,0.311295376,0.123993266,0.379109621
other_pen,0.405069929,0.243664286,0.337451147
other_pen,0.223160882,0.328140352,0.263431179
other_pen,0.250433483,0.26493722,0.412201459
other_pen,0.302004528,0.152828541,0.211170332
other_pen,0.320006581,0.177412201,0.33562145
other_pen,0.319462271,0.23637117,0.183266677
other_pen,0.176709641,0.146723439,0.215223731
other_pen,0.345879471,0.175214597,0.324275082
other_pen,0.311865007,0.159116901,0.320997194
other_pen,0.242806545,0.289947204,0.260397751
other_pen,0.184703698,0.274562324,0.314609752
other_pen,0.238296022,0.232576616,0.290588521
other_pen,0.338445235,0.262590099,0.321295635
other_pen,0.234260415,0.288927209,0.308331174
other_pen,0.302500722,0.097059976,0.307271103
other_pen,0.24402388,0.094990727,0.254373829
other_pen,0.321717895,0.23491167,0.241516727
other_pen,0.305637098,0.192895088,0.302876463
other_pen,0.180118999,0.302082208,0.423127629
other_pen,0.237121177,0.244707774,0.157131672
other_pen,0.277736214,0.21146304,0.262224042
other_pen,0.327033825,0.187003954,0.347747806
other_pen,0.319731243,0.13936796,0.318881294
other_pen,0.331224931,0.171857826,0.253333642
other_pen,0.195251824,0.230812108,0.247941372
other_pen,0.246041051,0.1301535,0.310110678
other_pen,0.271421322,0.187489232,0.343224771
other_pen,0.425970728,0.209247963,0.263578068
other_pen,0.352148063,0.126626004,0.248176157
other_pen,0.501701147,0.147605265,0.321346745
other_pen,0.393218229,0.139675103,0.286735727
other_pen,0.237895202,0.123920632,0.238570014
other_pen,0.259456573,0.196911969,0.334969782
other_pen,0.321170387,0.194471234,0.391474426
other_pen,0.221164823,0.17668671,0.331823244
other_pen,0.286506493,0.113206198,0.298394753
other_pen,0.50686455,0.214083309,0.24775646
other_pen,0.336144608,0.190524845,0.38527166
other_pen,0.44814691,0.099999305,0.33251526
other_pen,0.343312292,0.189418025,0.350304793
other_pen,0.233491267,0.243202796,0.252647795
other_pen,0.287471621,0.197417487,0.260192345
other_pen,0.355245775,0.184134473,0.331364596
other_pen,0.341859984,0.333196059,0.208150434
other_pen,0.24417793,0.138432677,0.273617076
other_pen,0.26711557,0.090292048,0.289988685
other_pen,0.317651733,0.189327558,0.376619544
other_pen,0.255637341,0.118082581,0.261657574
other_pen,0.270236441,0.165998457,0.260944014
other_pen,0.451461391,0.116205583,0.351756234
other_pen,0.41054518,0.158316653,0.402671906
other_pen,0.333533337,0.162299614,0.241601894
other_pen,0.243494856,0.216333383,0.274425825
other_pen,0.322549758,0.24974826,0.220757138
other_pen,0.219059979,0.175329212,0.295442525
other_pen,0.210158533,0.084566716,0.258456157
other_pen,0.285858332,0.163736499,0.276484417
other_pen,0.326587037,0.171272129,0.231225537
other_pen,0.365259695,0.16946325,0.166679995
other_pen,0.411349665,0.230402975,0.442017245
other_pen,0.385002021,0.218380075,0.307989163
other_pen,0.241135238,0.165796699,0.252229787
other_pen,0.225004379,0.176060387,0.333777263
other_pen,0.299694353,0.175975585,0.218032047
other_pen,0.325503202,0.156761884,0.240618058
other_pen,0.472248473,0.228827736,0.225614663
other_pen,0.428502609,0.319248322,0.21622148
other_pen,0.335574158,0.184400391,0.303100331
other_pen,0.347951749,0.264267441,0.378869259
other_pen,0.49500359,0.273045167,0.252688887
other_pen,0.241469926,0.127140892,0.255971665
other_pen,0.328919489,0.268887978,0.25390764
other_pen,0.452194314,0.241221009,0.308921942
other_pen,0.300479425,0.255962551,0.421620757
other_pen,0.320279132,0.171247568,0.213413399
other_pen,0.211741915,0.171978895,0.433200702
other_pen,0.293853444,0.17080933,0.283773731
other_pen,0.585009789,0.279304784,0.274162813
other_pen,0.275084287,0.144866909,0.2787866
other_pen,0.357672409,0.232307961,0.208554297
other_pen,0.346608075,0.457640982,0.327939864
other_pen,0.389551222,0.266450981,0.287655278
other_pen,0.326258689,0.153813571,0.321036325
other_pen,0.397242402,0.160349337,0.25729709
other_pen,0.454363812,0.143219602,0.31668821
other_pen,0.258640414,0.101117893,0.351119396
other_pen,0.188121623,0.267714887,0.333491283
other_pen,0.34124923,0.18044553,0.419907706
other_pen,0.480046526,0.113100629,0.299131413
other_pen,0.20312638,0.257332572,0.256765847
other_pen,0.253238273,0.179540072,0.198476044
other_pen,0.321844431,0.119734182,0.366330012
other_pen,0.296101648,0.167303404,0.208654442
other_pen,0.365742727,0.1666971,0.268486676
other_pen,0.185058465,0.190316239,0.251792076
other_pen,0.261703483,0.166922917,0.246324851
other_pen,0.265810362,0.149703926,0.298033036
other_pen,0.363212616,0.176466777,0.38503906
other_pen,0.326319643,0.167756102,0.331381707
other_pen,0.243538142,0.161430773,0.282269909
other_pen,0.279417352,0.215817962,0.503808844
other_pen,0.551149923,0.216858338,0.337932926
other_pen,0.349965462,0.325365354,0.248875347
other_pen,0.408602701,0.171165651,0.224373025
other_pen,0.154231164,0.250582076,0.258283438
other_pen,0.188231789,0.180796679,0.29055901
other_pen,0.466686415,0.151792952,0.223343606
other_pen,0.393329385,0.178645546,0.350717377
other_pen,0.253730851,0.235994123,0.267171309
other_pen,0.290130116,0.222618807,0.228903879
other_pen,0.23712124,0.123760224,0.273995185
other_pen,0.257071401,0.260843136,0.268687353
other_pen,0.274205321,0.251934636,0.290376955
other_pen,0.41036028,0.15795759,0.235709004
other_pen,0.30017528,0.160213065,0.321633652
other_pen,0.382980751,0.12856223,0.316232981
other_pen,0.147739326,0.350944012,0.387602835
other_pen,0.226359083,0.197374222,0.34774417
other_pen,0.359483993,0.235068876,0.320955282
other_pen,0.30362557,0.290566184,0.311612348
other_pen,0.233523799,0.164946825,0.280399
other_pen,0.406976735,0.285959311,0.327958383
other_pen,0.331859349,0.121980148,0.304765862
other_pen,0.30892454,0.109200512,0.472074319
other_pen,0.258660465,0.234426916,0.299549438
other_pen,0.213799847,0.118759146,0.239585539
other_pen,0.232307077,0.175255498,0.206644609
other_pen,0.313679236,0.141565904,0.290424633
other_pen,0.283271625,0.212991197,0.287019371
other_pen,0.259062171,0.164839601,0.312949748
other_pen,0.309648148,0.174973438,0.331809731
other_pen,0.240202763,0.255123272,0.260602074
other_pen,0.397082865,0.134224881,0.243681129
other_pen,0.234206939,0.200404195,0.292931095
other_pen,0.328843062,0.127192548,0.371982814
other_pen,0.476234082,0.331948208,0.32602336
other_pen,0.358655678,0.164339604,0.272994561
other_pen,0.341046307,0.118752461,0.307590119
other_pen,0.461563905,0.257047076,0.398758175
other_pen,0.457870015,0.16600365,0.242409355
other_pen,0.584983427,0.160686187,0.38414829
other_pen,0.656150352,0.22489845,0.372447345
other_pen,0.460799839,0.095502365,0.233152276
other_pen,0.349161517,0.10005194,0.336946981
other_pen,0.35405133,0.319151655,0.308697021
other_pen,0.301232961,0.178007402,0.302819337
other_pen,0.536441351,0.152838345,0.287412932
other_pen,0.226922222,0.20007992,0.355174084
other_pen,0.356602644,0.122159359,0.390624433
other_pen,0.315178164,0.351909095,0.338762827
other_pen,0.259200941,0.179014764,0.410084951
other_pen,0.386420781,0.205109093,0.325477684
other_pen,0.449538195,0.126679382,0.203233562
other_pen,0.338013984,0.197366406,0.326795152
other_pen,0.315014715,0.140487404,0.21562865
other_pen,0.390720649,0.125591184,0.284484155
other_pen,0.42695316,0.373155803,0.341807244
other_pen,0.232335756,0.286032475,0.338740224
other_pen,0.211966991,0.284313813,0.254656417
other_pen,0.387081554,0.189763336,0.280449286
other_pen,0.282175882,0.191569623,0.205641112
other_pen,0.307423472,0.197499884,0.260121128
other_pen,0.242810683,0.31174255,0.26667973
other_pen,0.43006211,0.180501527,0.346476575
other_pen,0.249648919,0.228584153,0.253566455
other_pen,0.285663812,0.186043972,0.232728409
other_pen,0.201003305,0.161125914,0.188522403
